original-domain,domain-name,issuer-name,issuer-country,cert-start,cert-end,cert-duration,fuzzer,http-active,https-active,dns-ns,dns-a,dns-mx,geoip-country,banner-http,ssdeep-score
bell.ca,bbm-common-services.int.bell.ca,Entrust Inc.,US,2020-06-18,2022-06-18,730,original*,0,0,,,,,,
bell.ca,bbm-common-services-ON.prod.dcx.int.bell.ca,Entrust Inc.,US,2020-06-18,2022-06-18,730,original*,0,0,,,,,,
bell.ca,bbm-common-services.prod.dcx.int.bell.ca,Entrust Inc.,US,2020-06-18,2022-06-18,730,original*,0,0,,,,,,
bell.ca,bbm-common-services-QC.prod.dcx.int.bell.ca,Entrust Inc.,US,2020-06-18,2022-06-18,730,original*,0,0,,,,,,
bell.ca,bbm-csr-UI.int.bell.ca,Entrust Inc.,US,2020-06-18,2022-06-18,730,original*,0,0,,,,,,
bell.ca,bbm-csr-UI-ON.int.bell.ca,Entrust Inc.,US,2020-06-18,2022-06-18,730,original*,0,0,,,,,,
bell.ca,bbm-csr-UI-QC.int.bell.ca,Entrust Inc.,US,2020-06-18,2022-06-18,730,original*,0,0,,,,,,
bell.ca,bbm-internal-UI.int.bell.ca,Entrust Inc.,US,2020-06-18,2022-06-18,730,original*,0,0,,,,,,
bell.ca,bbm-internal-UI-ON.int.bell.ca,Entrust Inc.,US,2020-06-18,2022-06-18,730,original*,0,0,,,,,,
bell.ca,bbm-internal-UI-QC.int.bell.ca,Entrust Inc.,US,2020-06-18,2022-06-18,730,original*,0,0,,,,,,
bell.ca,corp-ecare-csr-ui.int.bell.ca,Entrust Inc.,US,2020-06-18,2022-06-18,730,original*,0,0,,,,,,
bell.ca,pricinggenie.int.bell.ca,Entrust Inc.,US,2020-06-18,2022-06-18,730,original*,0,0,,,,,,
bell.ca,verintv15.int.bell.ca,Entrust Inc.,US,2020-06-18,2022-06-18,730,original*,0,0,,,,,,
bell.ca,700tpmf.int.bell.ca,Entrust Inc.,US,2020-06-17,2022-06-17,730,original*,0,0,,,,,,
bell.ca,csc.int.bell.ca,Entrust Inc.,US,2020-06-17,2022-06-17,730,original*,0,0,,,,,,
bell.ca,ctxpkg.int.bell.ca,Entrust Inc.,US,2020-06-17,2022-06-17,730,original*,0,0,,,,,,
bell.ca,dccs.int.bell.ca,Entrust Inc.,US,2020-06-17,2022-06-17,730,original*,0,0,,,,,,
bell.ca,dcobdr-024.qc.bell.ca,Entrust Inc.,US,2020-06-17,2022-06-17,730,original*,0,0,,,,,,
bell.ca,esnfm.int.bell.ca,Entrust Inc.,US,2020-06-17,2022-06-17,730,original*,0,0,,,,,,
bell.ca,msaerr.int.bell.ca,Entrust Inc.,US,2020-06-17,2022-06-17,730,original*,0,0,,,,,,
bell.ca,nrc.int.bell.ca,Entrust Inc.,US,2020-06-17,2022-06-17,730,original*,0,0,,,,,,
bell.ca,opars.int.bell.ca,Entrust Inc.,US,2020-06-17,2022-06-17,730,original*,0,0,,,,,,
bell.ca,pass.int.bell.ca,Entrust Inc.,US,2020-06-17,2022-06-17,730,original*,0,0,,,,,,
bell.ca,sod.int.bell.ca,Entrust Inc.,US,2020-06-17,2022-06-17,730,original*,0,0,,,,,,
bell.ca,sapgateway-dev.intranet.bell.ca,Entrust Inc.,US,2020-06-17,2022-04-27,679,original*,0,0,,,,,,
bell.ca,consoamss.int.bell.ca,Entrust Inc.,US,2020-06-16,2022-02-28,622,original*,0,0,,,,,,
bell.ca,dmobc5-d00.on.bell.ca,Entrust Inc.,US,2020-06-15,2022-06-15,730,original*,0,0,,,,,,
bell.ca,resources.bell.ca,Entrust Inc.,US,2020-06-15,2022-06-15,730,original*,1,0,,204.101.198.196,,,BigIP,
bell.ca,ressources.bell.ca,Entrust Inc.,US,2020-06-15,2022-06-15,730,original*,1,1,,204.101.198.196,,,BigIP,
bell.ca,omfsft.int.bell.ca,Entrust Inc.,US,2020-06-15,2022-06-15,730,original*,0,0,,,,,,
bell.ca,cause.bell.ca,Amazon,US,2020-06-10,2021-07-10,395,original*,1,1,ns-1006.awsdns-61.net,13.225.190.102,,,CloudFront,0.0
bell.ca,letstalk.bell.ca,Amazon,US,2020-06-10,2021-07-10,395,original*,1,1,ns-1006.awsdns-61.net,13.225.190.102,,,CloudFront,0.0
bell.ca,sapentbwupg.intranet.bell.ca,Entrust Inc.,US,2020-06-11,2022-06-11,730,original*,0,0,,,,,,
bell.ca,ressources.bell.ca,Entrust Inc.,US,2020-06-11,2022-06-11,730,original*,1,1,,204.101.198.196,,,BigIP,
bell.ca,resources.bell.ca,Entrust Inc.,US,2020-06-11,2022-06-11,730,original*,1,0,,204.101.198.196,,,BigIP,0.0
bell.ca,test.connexiontotale.bell.ca,Entrust Inc.,US,2020-06-10,2022-06-10,730,original*,0,0,,67.69.237.66,,,,
bell.ca,testing.ontario.totalconnect.bell.ca,Entrust Inc.,US,2020-06-10,2022-06-10,730,original*,0,0,,67.69.237.66,,,,
bell.ca,testing.siptrunking.bell.ca,Entrust Inc.,US,2020-06-10,2022-06-10,730,original*,0,0,,67.69.237.66,,,,
bell.ca,testing.totalconnect.bell.ca,Entrust Inc.,US,2020-06-10,2022-06-10,730,original*,0,0,,67.69.237.66,,,,
bell.ca,test.liaisonssip.bell.ca,Entrust Inc.,US,2020-06-10,2022-06-10,730,original*,0,0,,67.69.237.66,,,,
bell.ca,test.ontario.connexiontotale.bell.ca,Entrust Inc.,US,2020-06-10,2022-06-10,730,original*,0,0,,67.69.237.66,,,,
bell.ca,test.portailsnu.bell.ca,Entrust Inc.,US,2020-06-10,2022-06-10,730,original*,0,0,,67.69.237.66,,,,
bell.ca,test.snr.bell.ca,Entrust Inc.,US,2020-06-10,2022-06-10,730,original*,0,0,,67.69.237.66,,,,
bell.ca,test.snrportal.bell.ca,Entrust Inc.,US,2020-06-10,2022-06-10,730,original*,0,0,,67.69.237.66,,,,
bell.ca,test.snu.bell.ca,Entrust Inc.,US,2020-06-10,2022-06-10,730,original*,0,0,,67.69.237.66,,,,
bell.ca,cal-sbcs.totalconnect.bell.ca,Entrust Inc.,US,2020-06-10,2022-06-10,730,original*,0,0,,184.150.214.212,,,,
bell.ca,west.mobile.totalconnect.bell.ca,Entrust Inc.,US,2020-06-10,2022-06-10,730,original*,0,0,,,,,,
bell.ca,eastproxy.secure.btc.bell.ca,Entrust Inc.,US,2020-06-09,2022-06-09,730,original*,0,0,,,,,,
bell.ca,onproxy.secure.btc.bell.ca,Entrust Inc.,US,2020-06-09,2022-06-09,730,original*,0,0,,,,,,
bell.ca,qcproxy.secure.btc.bell.ca,Entrust Inc.,US,2020-06-09,2022-06-09,730,original*,0,0,,,,,,
bell.ca,sbc21-22montreal02.secure.btc.bell.ca,Entrust Inc.,US,2020-06-09,2022-06-09,730,original*,0,0,,184.150.213.172,,,,
bell.ca,westproxy.secure.btc.bell.ca,Entrust Inc.,US,2020-06-09,2022-06-09,730,original*,0,0,,,,,,
bell.ca,um1.hipv.itech.bell.ca,Entrust Inc.,US,2020-06-09,2022-06-09,730,original*,0,0,,,,,,
bell.ca,um2.hipv.itech.bell.ca,Entrust Inc.,US,2020-06-09,2022-06-09,730,original*,0,0,,,,,,
bell.ca,ums.hipv.itech.bell.ca,Entrust Inc.,US,2020-06-09,2022-06-09,730,original*,0,1,,69.158.195.216,,,,
bell.ca,us1.hipv.itech.bell.ca,Entrust Inc.,US,2020-06-09,2022-06-09,730,original*,0,0,,,,,,
bell.ca,us2.hipv.itech.bell.ca,Entrust Inc.,US,2020-06-09,2022-06-09,730,original*,0,0,,,,,,
bell.ca,uss.hipv.itech.bell.ca,Entrust Inc.,US,2020-06-09,2022-06-09,730,original*,0,0,,,,,,
bell.ca,xmpp.hipv.itech.bell.ca,Entrust Inc.,US,2020-06-09,2022-06-09,730,original*,0,1,,69.158.195.216,,,,
bell.ca,OCSEDG01-DOR.exchange.bell.ca,Entrust Inc.,US,2020-06-09,2022-06-09,730,original*,0,0,,,,,,
bell.ca,webconf.exchange.bell.ca,Entrust Inc.,US,2020-06-09,2022-06-09,730,original*,0,0,,206.172.0.181,,,,
bell.ca,av.exchange.bell.ca,Entrust Inc.,US,2020-06-09,2022-06-09,730,original*,0,0,,206.172.0.182,,,,
bell.ca,rgus.srvr.bell.ca,Entrust Inc.,US,2020-06-09,2022-06-09,730,original*,0,1,,209.71.217.2,,,,
bell.ca,pubcoop.bell.ca,Entrust Inc.,US,2020-06-08,2022-06-08,730,original*,0,0,,,,,,
bell.ca,www.pubcoop.bell.ca,Entrust Inc.,US,2020-06-08,2022-06-08,730,original*,1,1,,20.44.73.236,,,,0.0
bell.ca,www.appcentre.businessportal.uat.bell.ca,Entrust Inc.,US,2020-06-08,2022-06-08,730,original*,0,1,,204.101.198.244,,,,
bell.ca,staging.sso.bell.ca,Entrust Inc.,US,2020-06-05,2022-06-05,730,original*,0,0,,,,,,
bell.ca,staging.sso.iot.bell.ca,Entrust Inc.,US,2020-06-05,2022-06-05,730,original*,0,1,,184.150.80.151,,,,
bell.ca,staging.sso.iot.int.bell.ca,Entrust Inc.,US,2020-06-05,2022-06-05,730,original*,0,0,,,,,,
bell.ca,jamf.bell.ca,Entrust Inc.,US,2020-06-04,2022-06-04,730,original*,0,1,,184.150.84.187,,,,
bell.ca,jamfdistribution.bell.ca,Entrust Inc.,US,2020-06-04,2022-06-04,730,original*,0,1,,184.150.84.188,,,,
bell.ca,av.exchange.bell.ca,Entrust Inc.,US,2020-06-04,2022-06-04,730,original*,0,0,,206.172.0.182,,,,
bell.ca,lcsap.bell.ca,Entrust Inc.,US,2020-06-04,2022-06-04,730,original*,0,0,,206.172.0.180,,,,
bell.ca,OCSEDG01-DOR.exchange.bell.ca,Entrust Inc.,US,2020-06-04,2022-06-04,730,original*,0,0,,,,,,
bell.ca,OCSEDG02-DOR.exchange.bell.ca,Entrust Inc.,US,2020-06-04,2022-06-04,730,original*,0,0,,,,,,
bell.ca,OCSEDGAV01-DOR.exchange.bell.ca,Entrust Inc.,US,2020-06-04,2022-06-04,730,original*,0,0,,206.172.1.102,,,,
bell.ca,OCSEDGAV02-DOR.exchange.bell.ca,Entrust Inc.,US,2020-06-04,2022-06-04,730,original*,0,0,,206.172.1.104,,,,
bell.ca,Ocsr2EdgeBE.exchange.bell.ca,Entrust Inc.,US,2020-06-04,2022-06-04,730,original*,0,0,,,,,,
bell.ca,ocsr2.exchange.bell.ca,Entrust Inc.,US,2020-06-04,2022-06-04,730,original*,0,0,,206.172.0.180,,,,
bell.ca,sip.bell.ca,Entrust Inc.,US,2020-06-04,2022-06-04,730,original*,0,0,,206.172.0.180,,,,
bell.ca,webconf.exchange.bell.ca,Entrust Inc.,US,2020-06-04,2022-06-04,730,original*,0,0,,206.172.0.181,,,,
bell.ca,ag.int.bell.ca,Entrust Inc.,US,2020-06-04,2022-06-04,730,original*,0,0,,,,,,
bell.ca,jsv.fms.int.bell.ca,Entrust Inc.,US,2020-06-03,2022-06-03,730,original*,0,0,,,,,,
bell.ca,validation-cms-bellaliant.bell.ca,Entrust Inc.,US,2020-06-03,2022-06-03,730,original*,1,1,!ServFail,184.150.84.15,,,,
bell.ca,clicktoaccept.uat.bell.ca,Entrust Inc.,US,2020-06-03,2022-06-03,730,original*,0,0,,204.101.198.187,,,,
bell.ca,wot.uat.bell.ca,Entrust Inc.,US,2020-06-03,2022-06-03,730,original*,0,0,,204.101.198.186,,,,
bell.ca,clicktoaccept.bell.ca,Entrust Inc.,US,2020-06-03,2022-06-03,730,original*,0,1,,204.101.198.36,,,,
bell.ca,clicktoaccept-new.bell.ca,Entrust Inc.,US,2020-06-03,2022-06-03,730,original*,0,0,,204.101.198.189,,,,
bell.ca,wot.bell.ca,Entrust Inc.,US,2020-06-03,2022-06-03,730,original*,0,0,,206.47.98.105,,,,
bell.ca,wot-new.bell.ca,Entrust Inc.,US,2020-06-03,2022-06-03,730,original*,0,0,,204.101.198.188,,,,
bell.ca,F1252-vims-asbcblmt00.ims.bell.ca,Entrust Inc.,US,2020-06-03,2022-06-03,730,original*,0,0,,67.69.67.39,,,,
bell.ca,mcareamss.int.bell.ca,Entrust Inc.,US,2020-06-03,2022-01-31,607,original*,0,0,,,,,,
bell.ca,consomcareamss.int.bell.ca,Entrust Inc.,US,2020-06-03,2022-01-31,607,original*,0,0,,,,,,
bell.ca,mcareamss.int.bell.ca,Entrust Inc.,US,2020-06-03,2021-06-03,365,original*,0,0,,,,,,
bell.ca,sapfinance-dev.intranet.bell.ca,Entrust Inc.,US,2020-06-02,2021-06-02,365,original*,0,0,,,,,,
bell.ca,m2mmanagementcentre.bell.ca,Entrust Inc.,US,2020-05-29,2022-05-29,730,original*,1,1,,193.181.246.123,,,BigIP,0.0
bell.ca,qa1product-zone.bell.ca,Entrust Inc.,US,2020-05-25,2022-05-25,730,original*,0,1,,184.150.84.16,,,,
bell.ca,qa3product-zone.bell.ca,Entrust Inc.,US,2020-05-25,2022-05-25,730,original*,0,1,,184.150.84.16,,,,
bell.ca,qaproduct-zone.bell.ca,Entrust Inc.,US,2020-05-25,2022-05-25,730,original*,0,1,,184.150.84.16,,,,
bell.ca,brsgeosft2.int.bell.ca,Entrust Inc.,US,2020-05-25,2022-05-25,730,original*,0,0,,,,,,
bell.ca,brsgeosft1.int.bell.ca,Entrust Inc.,US,2020-05-25,2022-05-25,730,original*,0,0,,,,,,
bell.ca,cwmp.cove.acs.bell.ca,DigiCert Inc,US,2020-05-08,2022-05-13,735,original*,0,1,,67.69.232.7,,,,
bell.ca,nscreen.iptv.bell.ca,GlobalSign nv,BE,2020-05-20,2021-04-28,343,original*,0,0,,,,,,
bell.ca,brsgeo.int.bell.ca,Entrust Inc.,US,2020-05-21,2022-05-21,730,original*,0,0,,,,,,
bell.ca,sapbdi-qa.intranet.bell.ca,Entrust Inc.,US,2020-05-21,2022-05-21,730,original*,0,0,,,,,,
bell.ca,dashboard-az1.toronto12-nfvi.stratus.int.bell.ca,Entrust Inc.,US,2020-05-20,2022-05-20,730,original*,0,0,,,,,,
bell.ca,dashboard-az1.montreal42-nfvi.stratus.int.bell.ca,Entrust Inc.,US,2020-05-20,2022-05-20,730,original*,0,0,,,,,,
bell.ca,DC4C5N-D00.qc.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,DC4C5N.qc.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,DC5CIN-D00.qc.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,DC5CIN.qc.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,DM5CIN-D00.on.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,DM5CIN.on.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,DM5CVD-D00.on.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,DM5CVD.on.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,espp.click.int.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,GW.click.int.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,itd.click.int.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,notif.click.int.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,owi.click.int.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,rpt.click.int.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,sourcegw.click.int.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,tmi.click.int.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,tsdc.click.int.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,web.click.int.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,pubapps01.mfapps.iptv.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,1,1,,209.71.228.229,,,BigIP,
bell.ca,pubapps-stg.mfapps.iptv.bell.ca,Entrust Inc.,US,2020-05-19,2022-05-19,730,original*,0,0,,,,,,
bell.ca,aliant.bell.ca,Entrust Inc.,US,2020-05-08,2022-05-08,730,original*,1,1,!ServFail,206.47.98.98,,,BigIP,35.0
bell.ca,bellaliant.bell.ca,Entrust Inc.,US,2020-05-08,2022-05-08,730,original*,1,1,!ServFail,184.150.84.12,,,,36.0
bell.ca,bell.ca,Entrust Inc.,US,2020-05-08,2022-05-08,730,original*,1,1,mtl02vnszs07.srvr.bell.ca,184.150.212.98,mx-dor.bell.ca,,BigIP,
bell.ca,order.aliant.bell.ca,Entrust Inc.,US,2020-05-08,2022-05-08,730,original*,1,1,!ServFail,184.150.212.240,,,,36.0
bell.ca,pfo-aliant.bell.ca,Entrust Inc.,US,2020-05-08,2022-05-08,730,original*,1,1,,184.150.212.85,,,BigIP,36.0
bell.ca,pfo-www.bell.ca,Entrust Inc.,US,2020-05-08,2022-05-08,730,original*,1,1,,184.150.212.85,,,BigIP,72.0
bell.ca,prd-aliant.bell.ca,Entrust Inc.,US,2020-05-08,2022-05-08,730,original*,1,1,,206.47.98.99,,,BigIP,38.0
bell.ca,prd-www.bell.ca,Entrust Inc.,US,2020-05-08,2022-05-08,730,original*,1,1,,206.47.98.99,,,BigIP,74.0
bell.ca,production-www.bell.ca,Entrust Inc.,US,2020-05-08,2022-05-08,730,original*,1,1,!ServFail,206.47.98.98,,,BigIP,
bell.ca,service.aliant.bell.ca,Entrust Inc.,US,2020-05-08,2022-05-08,730,original*,1,1,!ServFail,184.150.212.239,,,,36.0
bell.ca,www.aliant.bell.ca,Entrust Inc.,US,2020-05-08,2022-05-08,730,original*,0,0,,,,,,
bell.ca,www.bell.ca,Entrust Inc.,US,2020-05-08,2022-05-08,730,original*,1,1,,104.65.46.148,,,BigIP,
bell.ca,channel.bell.ca,GoDaddy.com Inc.,US,2020-05-14,2021-05-14,365,original*,1,1,,192.124.249.4,,,Sucuri/Cloudproxy,0.0
bell.ca,www.channel.bell.ca,GoDaddy.com Inc.,US,2020-05-14,2021-05-14,365,original*,0,0,,,,,,
bell.ca,qa3product-zone.int.bell.ca,Entrust Inc.,US,2020-05-15,2022-05-15,730,original*,0,0,,,,,,
bell.ca,relativity.bell.ca,Entrust Inc.,US,2020-05-11,2022-05-11,730,original*,1,0,!ServFail,199.85.67.37,,,BigIP,0.0
bell.ca,dc1cwd-d33.qc.bell.ca,Entrust Inc.,US,2020-05-14,2022-05-14,730,original*,0,0,,,,,,
bell.ca,dc1cwd-d34.qc.bell.ca,Entrust Inc.,US,2020-05-14,2022-05-14,730,original*,0,0,,,,,,
bell.ca,dm5c6q-d01.on.bell.ca,Entrust Inc.,US,2020-05-14,2022-05-14,730,original*,0,0,,,,,,
bell.ca,dm5ch1-d06.on.bell.ca,Entrust Inc.,US,2020-05-14,2022-05-14,730,original*,0,0,,,,,,
bell.ca,obmwebidr.int.bell.ca,Entrust Inc.,US,2020-05-14,2022-05-14,730,original*,0,0,,,,,,
bell.ca,obmwebps.int.bell.ca,Entrust Inc.,US,2020-05-14,2022-05-14,730,original*,0,0,,,,,,
bell.ca,obmwebview.int.bell.ca,Entrust Inc.,US,2020-05-14,2022-05-14,730,original*,0,0,,,,,,
bell.ca,dcobsr-d03.qc.bell.ca,Entrust Inc.,US,2020-05-14,2022-05-14,730,original*,0,0,,,,,,
bell.ca,tor63vmobgrid00.int.bell.ca,Entrust Inc.,US,2020-05-13,2021-05-13,365,original*,0,0,,,,,,
bell.ca,bbmsalesrally.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,1,1,,184.150.212.32,,,BigIP,0.0
bell.ca,belltournaments.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,1,0,,184.150.212.32,,,BigIP,0.0
bell.ca,encontact.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,1,1,,184.150.212.32,,,BigIP,0.0
bell.ca,intouch.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,1,1,,184.150.212.32,,,BigIP,0.0
bell.ca,ralliementventesbma.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,1,0,,184.150.212.32,,,BigIP,0.0
bell.ca,www.bbmsalesrally.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,1,0,,184.150.212.32,,,BigIP,0.0
bell.ca,www.belltournaments.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,1,1,,184.150.212.32,,,BigIP,
bell.ca,www.encontact.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,1,1,,184.150.212.32,,,BigIP,0.0
bell.ca,www.intouch.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,1,0,,184.150.212.32,,,BigIP,
bell.ca,www.ralliementventesbma.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,1,1,,184.150.212.32,,,BigIP,0.0
bell.ca,dc4cai-d01.qc.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,dm5cpt-d01.on.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,moi-admin.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,moi-cmdb-soa.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,moi-cmdb-soa.on.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,moi-cmdb-soa.qc.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-API-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-CADDWW-379-API-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-CADDWW-379-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-CADDWW-379-CDN-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-CADDWW-379-DS-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-CADDWW-379-SERVICES-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-CADDWW-379-Tech-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-CADDWW-379-WI-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-CADDWW-380-API-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-CADDWW-380-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-CADDWW-380-CDN-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-CADDWW-380-DS-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-CADDWW-380-SERVICES-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-CADDWW-380-Tech-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-CADDWW-380-WI-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-CDN-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-DS-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-SERVICES-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-Tech-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT01-WI-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-API-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-CADDWW-379-API-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-CADDWW-379-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-CADDWW-379-CDN-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-CADDWW-379-DS-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-CADDWW-379-SERVICES-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-CADDWW-379-WI-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-CADDWW-380-API-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-CADDWW-380-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-CADDWW-380-CDN-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-CADDWW-380-DS-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-CADDWW-380-SERVICES-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-CADDWW-380-Tech-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-CADDWW-380-WI-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-CDN-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
bell.ca,BPSFT02-DS-BP.int.bell.ca,Entrust Inc.,US,2020-05-13,2022-05-13,730,original*,0,0,,,,,,
